order_id,customer_id,product_id,order_date,sales,quantity_sold,shipping_cost
3048,1463,6,18/08/2024,198.05,9,15.36
3049,1121,85,09/06/2024,192.97,8,16.77
3050,11,50,16/08/2024,335.31,3,16.72
3051,1568,25,16/11/2024,490.1,7,13.21
3052,650,2,17/06/2024,342.28,9,21.81
3053,588,38,20/08/2024,634.98,1,10.29
3054,42,35,06/09/2024,90.46,1,40.48
3055,1571,84,15/08/2024,882.06,7,47.41
3056,1618,29,27/10/2024,246.57,7,47.97
3057,901,76,31/03/2024,325.18,3,11.28
3058,418,68,01/12/2024,471.83,3,5.23
3059,102,45,17/06/2024,162.77,8,45.02
3060,762,25,20/09/2024,375.55,5,13.04
3061,645,62,06/04/2024,987.88,9,5.94
3062,1924,90,03/06/2024,314.15,10,31.89
3063,1524,8,08/05/2024,61.85,1,27.38
3064,1283,18,01/03/2024,454.51,1,17.58
3065,385,80,19/09/2024,70.98,10,42.85
3066,483,73,21/07/2024,316.95,3,33.57
3067,509,64,27/06/2024,722.07,9,24.33
3068,304,68,30/08/2024,483.5,3,30.36
3069,839,74,13/11/2024,982.64,5,37.54
3070,252,77,21/06/2024,37.69,5,47.93
3071,1911,18,23/07/2024,690.66,1,17.9
3072,1461,57,09/03/2024,15.06,3,28.97
3073,790,32,16/12/2024,106.65,2,7.1
3074,1461,11,07/09/2024,732.37,5,46.55
3075,1016,79,15/02/2024,858.32,1,7.8
3076,690,10,24/06/2024,99.01,5,9.47
3077,1188,99,04/11/2024,273.34,10,32.12
3078,1640,22,31/12/2023,95.67,5,42.8
3079,1839,84,01/01/2024,602.81,10,15.49
3080,118,3,26/10/2024,984.33,8,48.4
3081,1133,62,12/11/2024,44.71,1,27.11
3082,524,69,27/03/2024,32.31,10,41
3083,1394,16,27/07/2024,229.08,5,23.08
3084,441,49,28/06/2024,369.1,10,46.78
3085,658,36,24/05/2024,968.46,10,32.45
3086,1618,78,13/05/2024,52.91,1,49.47
3087,757,71,22/09/2024,343.3,10,37.08
3088,1703,41,16/10/2024,281.95,2,14.41
3089,1320,53,19/09/2024,781.81,2,49.4
3090,666,86,30/09/2024,882.65,2,42.71
3091,299,22,22/08/2024,834.13,2,40.89
3092,421,77,12/02/2024,199.33,9,9.62
3093,1745,47,17/11/2024,624.12,4,12.92
3094,846,3,09/04/2024,877.65,10,49.42
3095,4,81,13/06/2024,134.35,3,27.4
3096,962,38,05/12/2024,646.33,5,42.9
3097,837,65,21/09/2024,205.01,10,15.97
3098,1878,48,11/08/2024,886.12,1,20.24
3099,1073,63,03/11/2024,845.71,2,28.79
3100,1419,47,30/12/2023,799.23,8,48.45
3101,334,48,22/11/2024,686.83,3,6.4
3102,1024,1,01/10/2024,235.72,5,38.83
3103,137,85,11/06/2024,212.61,2,46.17
3104,9,70,01/07/2024,890.56,7,28.21
3105,27,49,25/09/2024,282.99,4,37.3
3106,1478,87,21/01/2024,636.05,3,29.62
3107,1933,56,09/06/2024,176.53,1,6.17
3108,1138,24,08/05/2024,855.41,7,26.41
3109,985,96,17/09/2024,110.92,1,10.48
3110,1015,80,08/03/2024,824.29,3,14.58
3111,1769,37,25/04/2024,482.11,4,20.7
3112,554,50,18/11/2024,904.71,7,23.67
3113,1039,1,25/08/2024,213.28,4,49.47
3114,1892,63,20/07/2024,798.43,3,38.93
3115,26,89,14/03/2024,636.03,2,16.54
3116,1672,42,28/01/2024,695.91,6,13.04
3117,1054,14,04/07/2024,623.55,1,11.66
3118,1280,67,26/09/2024,932.2,8,31.75
3119,829,41,13/06/2024,286.99,2,11.5
3120,1599,10,10/03/2024,878.22,1,22.32
3121,878,30,11/11/2024,431.2,5,6.96
3122,1338,25,25/08/2024,975.8,10,43.73
3123,1322,42,24/01/2024,619.03,4,35.4
3124,199,46,10/03/2024,473.14,3,26.48
3125,594,65,01/06/2024,614.85,5,7.47
3126,378,41,03/09/2024,103.67,2,26.68
3127,197,41,22/12/2023,868.49,10,15.35
3128,355,9,06/12/2024,697.92,8,33.7
3129,1253,21,14/11/2024,770.23,4,12.34
3130,350,86,15/12/2024,465.71,5,21.11
3131,182,4,11/01/2024,385.91,5,21.24
3132,1410,83,17/01/2024,347.83,10,39.94
3133,1960,83,30/11/2024,565.28,2,23.33
3134,413,50,12/06/2024,73.46,10,40.28
3135,499,85,25/05/2024,131.7,10,42.27
3136,1673,12,16/07/2024,78.9,6,20.38
3137,181,25,09/12/2024,459.63,10,46.51
3138,355,69,23/10/2024,794,5,11.36
3139,1254,68,15/09/2024,608.86,2,28.55
3140,215,81,08/05/2024,879.94,8,37.6
3141,622,93,05/08/2024,196.59,8,18.92
3142,1329,17,27/11/2024,447.59,9,21.16
3143,598,72,04/12/2024,806.15,7,7.38
3144,1569,85,11/07/2024,740.7,2,42.18
3145,815,62,02/07/2024,996.23,5,35.4
3146,495,92,06/07/2024,77.26,2,22.78
3147,1062,19,13/01/2024,197.03,1,14.03
3148,1489,15,03/11/2024,961.14,6,44.51
3149,66,25,24/10/2024,306.66,10,26
3150,1558,36,24/04/2024,224.51,7,25.37
3151,1403,83,26/11/2024,193.82,9,38.42
3152,1504,58,22/02/2024,944.75,2,29.1
3153,126,93,19/11/2024,154.39,1,14.47
3154,714,65,14/09/2024,635.09,3,9.47
3155,1187,50,04/04/2024,408.42,5,15.95
3156,1669,38,22/05/2024,796.12,10,42.05
3157,653,47,27/03/2024,954.38,2,9.98
3158,699,71,25/10/2024,676.18,2,9.12
3159,1420,69,25/04/2024,596.65,6,16.98
3160,221,28,17/04/2024,827.2,2,22.66
3161,1743,21,04/06/2024,907.43,9,9.34
3162,1773,41,11/02/2024,829.06,10,40.09
3163,933,74,20/02/2024,369.04,7,45.9
3164,1700,25,29/09/2024,492.27,1,21.62
3165,607,52,22/07/2024,958.44,1,16.77
3166,1809,32,05/09/2024,718.49,1,32.9
3167,1952,58,06/04/2024,780.89,5,10.07
3168,98,96,11/04/2024,241.08,2,33.62
3169,711,9,25/12/2023,315.83,3,22.25
3170,1712,49,11/11/2024,838.82,4,24.84
3171,1373,83,23/06/2024,737.28,6,29.95
3172,1886,35,20/03/2024,985.44,6,17.26
3173,280,35,18/07/2024,26.95,8,10
3174,161,73,19/03/2024,653.84,9,45.6
3175,1173,46,18/08/2024,220.68,4,21.2
3176,642,49,19/08/2024,313.99,5,23.07
3177,985,62,08/06/2024,784.06,2,8.29
3178,884,85,07/12/2024,978.68,7,20.14
3179,420,3,02/03/2024,488.15,1,35.89
3180,817,99,22/03/2024,733.81,8,37.12
3181,1381,9,13/09/2024,127.4,2,30.88
3182,442,51,03/10/2024,817.65,3,18.33
3183,331,92,01/02/2024,264.15,1,46.6
3184,134,38,13/07/2024,562.71,8,31.36
3185,1146,86,24/07/2024,97.53,7,25.39
3186,908,33,25/04/2024,485.88,10,9.82
3187,1764,92,04/11/2024,89.88,2,37.28
3188,972,29,09/06/2024,990.94,4,44.5
3189,483,76,02/02/2024,402.14,8,35.59
3190,1966,98,16/03/2024,550.4,2,6.33
3191,130,99,03/05/2024,531.79,7,7.53
3192,210,52,17/05/2024,689.23,1,19.63
3193,1901,72,23/04/2024,511.66,9,17.8
3194,1452,20,19/12/2024,992.77,3,5.89
3195,923,46,13/01/2024,302.14,8,21.65
3196,1386,19,19/04/2024,231.74,8,44.5
3197,27,22,09/02/2024,668.23,3,43.7
3198,654,2,18/04/2024,169.17,9,7.94
3199,567,68,25/09/2024,893.35,8,17.63
3200,279,86,20/03/2024,66.53,10,11.76
3201,455,86,02/08/2024,121.04,10,44.11
3202,1041,85,30/03/2024,254.81,4,40.62
3203,463,52,04/01/2024,578.49,6,44.41
3204,68,55,07/01/2024,834.51,3,23.73
3205,1170,36,20/03/2024,379.64,1,8.93
3206,1647,93,13/10/2024,74.58,1,43.23
3207,1973,68,03/12/2024,350.52,10,5.53
3208,1563,39,29/09/2024,348.74,4,47.88
3209,1985,54,02/01/2024,149.96,3,36.32
3210,138,96,24/11/2024,539.75,3,34.66
3211,1128,17,09/08/2024,10.33,9,12.3
3212,782,7,11/07/2024,925.86,5,10.94
3213,909,96,01/07/2024,801.15,6,19.02
3214,106,57,15/11/2024,413.31,9,5.21
3215,481,88,30/06/2024,172.13,5,49.74
3216,433,76,03/09/2024,536.88,2,42.89
3217,1943,70,20/04/2024,107.54,2,16.58
3218,1070,70,27/08/2024,491.1,5,48.05
3219,1460,67,16/02/2024,810.51,6,29.37
3220,1248,12,23/05/2024,581.23,10,22.72
3221,192,43,08/11/2024,78.6,7,33.87
3222,915,25,02/06/2024,582.33,9,22.43
3223,1209,21,12/11/2024,680.32,4,27.24
3224,1192,94,04/07/2024,709.47,10,38.78
3225,1799,17,22/10/2024,124.02,8,45.61
3226,735,78,28/03/2024,103.35,5,26.7
3227,206,66,22/03/2024,273.7,9,46.82
3228,547,13,26/02/2024,402.91,5,23.08
3229,28,56,09/06/2024,24.62,3,32.25
3230,996,53,05/08/2024,600.06,7,37.15
3231,1312,37,17/09/2024,712.61,6,35.06
3232,1809,68,12/10/2024,558.6,8,43.18
3233,1040,51,14/11/2024,522.44,8,49.37
3234,809,91,23/10/2024,477.98,2,47
3235,339,3,02/08/2024,847.14,8,16.68
3236,1005,32,15/11/2024,930.48,2,42.45
3237,1435,72,31/01/2024,370.38,2,36.78
3238,406,13,22/10/2024,841.82,1,13.45
3239,818,19,14/01/2024,940,10,49.07
3240,722,72,23/07/2024,210.17,1,35.95
3241,1330,13,30/09/2024,441.26,7,21.2
3242,247,26,14/12/2024,505.35,2,10.14
3243,1990,36,28/03/2024,969.62,1,31.12
3244,1699,96,20/12/2023,437.92,8,17.15
3245,1836,72,04/12/2024,793.18,10,9.41
3246,602,61,07/01/2024,214.46,9,40.67
3247,100,66,16/08/2024,814.09,4,48.36
3248,1623,34,16/12/2024,830.64,8,42.92
3249,1178,10,10/07/2024,266.88,3,29.22
3250,1592,24,05/05/2024,477.64,9,31.13
3251,313,24,19/04/2024,572.09,7,12.98
3252,836,84,08/05/2024,343.12,6,46.72
3253,616,11,16/01/2024,532.79,5,25.24
3254,890,90,13/07/2024,372.47,1,13.63
3255,86,84,15/07/2024,542.71,8,38.06
3256,395,13,21/12/2023,351.57,10,31.23
3257,1820,89,06/10/2024,830.05,6,40.51
3258,153,28,09/11/2024,290.97,9,43.57
3259,838,13,09/07/2024,294.37,6,30.79
3260,865,77,12/09/2024,540.44,7,5.45
3261,584,77,23/09/2024,154.94,2,49.69
3262,1373,34,23/11/2024,997.54,8,18.68
3263,1849,85,28/05/2024,18.06,8,11
3264,503,32,27/01/2024,499.5,3,32.28
3265,843,45,19/09/2024,508.78,5,47.6
3266,1101,85,13/05/2024,476.09,6,35.2
3267,1473,25,01/02/2024,342.64,2,29.84
3268,1455,58,19/04/2024,78.77,4,9.26
3269,112,3,04/08/2024,635.69,3,15.22
3270,123,89,11/11/2024,831.36,4,15.42
3271,700,84,17/12/2024,649.57,8,25.9
3272,1582,40,15/03/2024,645.64,3,6.06
3273,1043,86,10/02/2024,749.26,6,45.72
3274,199,37,27/04/2024,639.18,2,48.34
3275,1709,12,27/02/2024,240.41,4,28.16
3276,195,77,01/07/2024,738.88,5,8.05
3277,784,26,26/03/2024,841.18,1,5.59
3278,1171,38,15/02/2024,238.83,10,5.32
3279,726,47,09/11/2024,445.59,4,27.72
3280,1557,56,10/05/2024,931.76,6,30.67
3281,1987,17,29/10/2024,755.31,5,38.8
3282,94,49,24/04/2024,770.66,5,10.37
3283,230,26,06/07/2024,39.83,4,13.08
3284,1560,67,02/05/2024,382.08,1,39.36
3285,117,92,05/11/2024,207.87,7,46.64
3286,1772,77,17/09/2024,761.99,1,45.2
3287,1046,73,13/03/2024,384.25,1,20.15
3288,37,69,04/07/2024,886.37,8,32.64
3289,1801,45,20/04/2024,806.24,6,23.52
3290,1232,55,03/02/2024,475.74,5,29.35
3291,422,19,25/02/2024,309.35,4,31.56
3292,1326,40,08/04/2024,646.11,10,18.57
3293,1389,97,28/01/2024,228.24,10,13.91
3294,1924,40,16/08/2024,553.49,3,32.31
3295,1294,68,19/09/2024,248.26,6,16.08
3296,636,57,17/05/2024,504.71,5,9.02
3297,1264,24,30/03/2024,179.24,7,5.69
3298,650,45,16/06/2024,421.7,8,5.07
3299,775,13,19/04/2024,593.23,5,33.89
3300,529,28,22/08/2024,278.63,4,10.77
3301,887,92,14/04/2024,995.86,8,7.87
3302,678,1,11/09/2024,352.21,4,32.9
3303,322,26,07/02/2024,219.36,6,46.93
3304,1,96,25/04/2024,467.81,5,43.07
3305,1671,7,07/10/2024,378.1,7,6.84
3306,1737,15,03/02/2024,182.81,6,18.3
3307,855,95,25/10/2024,701.67,1,19.7
3308,1375,43,23/04/2024,193.22,1,29.25
3309,1342,55,11/02/2024,376.83,7,28.04
3310,128,11,23/01/2024,828.07,6,33.06
3311,1759,89,12/02/2024,495.53,2,12.44
3312,1102,27,03/10/2024,696.99,9,27.51
3313,1606,13,13/04/2024,450.6,8,45.71
3314,481,11,17/04/2024,378.19,6,16.69
3315,595,43,19/05/2024,459.96,8,40.08
3316,1682,24,15/01/2024,945,10,11.56
3317,1765,63,30/01/2024,693.98,3,36.44
3318,1925,2,16/07/2024,229.12,2,47.86
3319,1077,86,12/11/2024,854.47,8,21.98
3320,772,88,17/09/2024,580.73,1,17
3321,718,78,19/07/2024,186.03,3,9.06
3322,572,29,02/10/2024,434.36,5,10.9
3323,1553,31,07/08/2024,554.07,9,13.27
3324,241,100,23/01/2024,766.29,2,22.26
3325,140,89,28/11/2024,835.85,6,37.79
3326,1514,23,06/10/2024,274.65,4,17.19
3327,1839,31,03/10/2024,148.48,9,32.66
3328,1745,49,03/05/2024,154.62,3,21.71
3329,1767,39,29/01/2024,957.85,9,19.35
3330,830,11,03/11/2024,12.47,6,48.49
3331,707,43,29/10/2024,338.05,3,26
3332,1351,100,30/11/2024,721.06,1,5.07
3333,731,39,27/03/2024,921.95,6,45.27
3334,90,72,12/07/2024,702.71,3,39.7
3335,195,44,04/04/2024,621.92,2,13.75
3336,1301,24,01/02/2024,345.58,1,29.38
3337,35,65,04/03/2024,697.37,6,31.8
3338,9,65,16/08/2024,195.61,10,10.81
3339,471,7,27/12/2023,75.89,9,45.17
3340,1136,39,08/03/2024,429.65,2,47.85
3341,994,68,03/04/2024,985.85,1,20.18
3342,1801,63,05/02/2024,964.95,8,14.96
3343,950,29,15/12/2024,512.11,9,44.04
3344,1257,46,13/02/2024,337.87,10,36.08
3345,344,70,21/04/2024,603.91,3,49.6
3346,1607,52,15/08/2024,588.76,9,45.49
3347,1252,72,09/01/2024,838.22,5,35.16
3348,621,54,20/04/2024,457.46,2,20.64
3349,61,4,19/01/2024,446.71,8,28.63
3350,480,57,14/01/2024,172.66,4,32.23
3351,1966,30,29/05/2024,329.17,1,11.17
3352,1706,100,30/05/2024,987.42,2,12.33
3353,1408,12,27/11/2024,153.76,6,16.19
3354,1433,27,25/05/2024,732.18,6,45.51
3355,1845,89,20/09/2024,63.49,10,30.72
3356,913,23,12/06/2024,469.78,8,39.5
3357,1994,41,22/09/2024,708.1,2,34.15
3358,947,70,26/12/2023,594.12,2,6.41
3359,84,70,03/09/2024,475.18,10,41.29
3360,1452,76,06/12/2024,980.28,3,16.04
3361,670,76,12/07/2024,636.41,10,28.69
3362,1396,76,06/06/2024,462.17,2,49.46
3363,981,83,14/02/2024,559.32,4,16.49
3364,924,44,29/04/2024,691.48,9,9.7
3365,659,97,24/10/2024,533.53,2,9.45
3366,1113,83,13/09/2024,801.49,10,18.09
3367,900,24,25/10/2024,776.57,3,47.41
3368,448,63,08/05/2024,928.45,9,18.73
3369,483,10,15/08/2024,336.55,10,7.24
3370,1444,47,26/06/2024,626.78,8,5.61
3371,184,80,20/10/2024,892.48,5,13.57
3372,1949,33,19/01/2024,385.68,8,20.27
3373,1979,7,10/04/2024,319.75,3,31.42
3374,1907,11,02/06/2024,700.09,5,36.21
3375,1629,65,25/02/2024,488.14,9,10.2
3376,1304,36,23/10/2024,829.7,2,10.49
3377,1140,46,20/08/2024,106.56,3,18.42
3378,466,56,17/06/2024,240.56,10,23.56
3379,616,32,24/11/2024,330.56,8,43.64
3380,1053,7,07/07/2024,866.12,7,17.08
3381,1379,53,26/12/2023,395.18,2,11.07
3382,1848,19,05/11/2024,548.83,3,42.76
3383,318,11,11/01/2024,603.24,1,18.79
3384,880,32,16/04/2024,681.94,7,43.89
3385,1102,4,04/02/2024,147.65,5,39.18
3386,1005,82,01/04/2024,257.29,4,24.07
3387,119,36,29/08/2024,636.45,9,18.11
3388,449,33,26/03/2024,555.53,2,47.69
3389,437,19,29/01/2024,230.96,1,27.14
3390,453,7,23/12/2023,196.55,2,44.02
3391,1068,34,03/05/2024,975.71,8,14.81
3392,1723,82,26/03/2024,450.49,8,25.56
3393,591,13,22/10/2024,429.85,8,39.62
3394,913,60,06/03/2024,887.42,10,14.54
3395,931,94,17/06/2024,153.69,5,40.17
3396,543,97,02/12/2024,856.48,7,39.96
3397,15,52,16/02/2024,752.95,2,29.89
3398,576,89,07/10/2024,750.98,6,46.82
3399,835,76,28/05/2024,226.16,9,18.86
3400,221,44,30/10/2024,914.87,10,37.73
3401,216,92,18/06/2024,80.36,3,12.48
3402,281,25,08/09/2024,593.38,10,5.62
3403,986,41,19/02/2024,821.35,7,11.46
3404,1414,8,06/01/2024,481.43,3,14.47
3405,1786,79,05/01/2024,555.35,2,8.14
3406,1392,70,27/12/2023,532.12,2,29.77
3407,319,92,30/06/2024,978.34,4,27.08
3408,1459,36,26/06/2024,689.68,2,28.31
3409,1886,20,23/11/2024,492.47,6,19.39
3410,1867,76,02/12/2024,105.87,1,18.22
3411,596,63,02/08/2024,619.18,3,7.16
3412,221,72,17/07/2024,787.52,7,7.66
3413,1257,46,15/03/2024,201.98,9,19.87
3414,506,37,22/08/2024,272.09,6,18.29
3415,1315,6,30/03/2024,55.28,4,16.79
3416,1991,75,15/07/2024,470.67,9,34.53
3417,285,75,15/10/2024,135.67,9,26.14
3418,415,57,11/01/2024,687.84,3,46.47
3419,1146,86,22/04/2024,698.28,4,44.17
3420,1205,96,12/03/2024,35.55,7,30.33
3421,616,53,19/10/2024,736.94,1,49.37
3422,104,43,01/04/2024,117.33,6,14.1
3423,1074,80,14/09/2024,211.21,8,12.57
3424,328,38,15/05/2024,10.59,5,10.04
3425,435,82,19/11/2024,301.2,1,46.2
3426,1014,73,06/02/2024,246.39,9,11.46
3427,1390,32,08/05/2024,786.32,3,41.24
3428,958,62,31/10/2024,291.55,2,45.84
3429,776,62,25/02/2024,220.05,3,6.1
3430,171,44,14/04/2024,62.46,10,26.34
3431,1630,14,25/01/2024,291.35,5,35.03
3432,340,72,22/08/2024,808.79,4,31.87
3433,1710,87,07/03/2024,751.68,7,47.44
3434,1658,8,12/10/2024,438.14,3,44.72
3435,1600,49,06/10/2024,444.13,6,25.53
3436,556,85,29/05/2024,163.93,9,28.25
3437,1691,39,01/11/2024,233.54,2,17.4
3438,1975,45,21/02/2024,912.08,8,40.02
3439,247,47,16/12/2024,221.91,8,27.7
3440,1730,25,19/11/2024,755.83,8,5.28
3441,1110,82,14/05/2024,729.15,7,40.57
3442,1783,13,08/11/2024,237.19,7,39.98
3443,1946,73,06/11/2024,749.88,4,40.97
3444,1379,69,20/06/2024,814.84,7,31.98
3445,1327,21,02/09/2024,277.88,7,9.73
3446,1743,70,01/02/2024,631.24,8,49.27
3447,1335,81,08/07/2024,746.13,1,29.51
3448,1921,23,09/08/2024,870.78,8,22.29
3449,1252,33,28/09/2024,67.16,2,49.63
3450,1546,12,14/06/2024,681.69,2,44.84
3451,732,85,07/09/2024,58.9,5,32.59
3452,1827,17,19/11/2024,228.84,1,12.32
3453,336,42,10/10/2024,98.53,1,5.24
3454,734,99,26/11/2024,273.83,3,16.42
3455,675,44,18/06/2024,545.61,5,28.08
3456,1925,33,02/02/2024,657.26,6,23.2
3457,1645,56,22/10/2024,740.07,10,10.24
3458,473,21,11/07/2024,584.72,2,8.93
3459,1941,7,28/04/2024,195.9,2,38.49
3460,1966,72,23/10/2024,303.07,7,14.22
3461,1939,71,17/08/2024,913.09,4,19.82
3462,1534,72,04/01/2024,324.18,6,32.9
3463,1254,23,05/12/2024,291.77,7,19.32
3464,1357,26,14/01/2024,140.2,1,15.39
3465,1467,26,04/09/2024,538.4,6,26.85
3466,1435,82,14/03/2024,895.96,5,16.8
3467,1868,81,27/04/2024,892.32,7,37.11
3468,751,76,12/01/2024,349.66,8,29.04
3469,223,21,02/12/2024,82.49,1,23.3
3470,1925,89,21/03/2024,454.99,5,49.72
3471,828,52,23/06/2024,337.58,2,19.47
3472,468,60,16/08/2024,647.22,8,17.52
3473,1404,54,28/11/2024,459.58,1,38.83
3474,555,49,20/02/2024,435.81,7,30.93
3475,1688,77,11/09/2024,383.12,3,13.22
3476,905,13,15/07/2024,424.19,6,5.81
3477,591,98,01/04/2024,524.62,6,12.1
3478,1521,8,03/02/2024,380.94,5,39.01
3479,1550,100,03/03/2024,339.74,9,29.13
3480,1769,36,08/08/2024,59.49,1,36.44
3481,703,87,30/12/2023,505.94,1,47.07
3482,1577,25,01/12/2024,329.76,2,47.3
3483,1465,100,22/07/2024,414.04,8,32.07
3484,1240,30,10/08/2024,260.02,6,17.3
3485,677,16,06/11/2024,423.61,10,41.61
3486,997,9,22/02/2024,197.52,9,48.87
3487,1943,62,22/03/2024,194.01,10,9.75
3488,734,36,31/05/2024,879.75,9,37.21
3489,1888,18,27/02/2024,928.95,2,31.46
3490,439,64,20/04/2024,668.14,7,16.51
3491,231,21,17/12/2024,245.55,5,6.65
3492,1977,96,26/02/2024,426.07,1,20.03
3493,977,24,29/08/2024,208.18,6,34.85
3494,1329,64,29/09/2024,650.24,3,35.37
3495,294,4,25/09/2024,991.05,10,17.12
3496,1850,31,09/03/2024,601.76,8,32.39
3497,584,42,09/08/2024,253.24,4,38.88
3498,145,15,27/07/2024,25.63,9,49.59
3499,623,100,25/08/2024,191.75,8,23.89
3500,1611,23,12/01/2024,32.69,7,8.36
3501,1756,55,13/02/2024,444.55,1,48.74
3502,1738,38,24/07/2024,761.47,5,8.24
3503,1432,2,17/09/2024,700.19,7,38.97
3504,295,14,01/02/2024,208.76,2,21.99
3505,1403,20,02/02/2024,486.88,9,39.7
3506,1676,23,16/09/2024,552.02,1,40.63
3507,365,81,04/04/2024,58,1,33.36
3508,242,52,15/10/2024,23.78,10,14.23
3509,1144,57,28/01/2024,496.62,1,14.32
3510,628,5,08/01/2024,977.09,2,10.26
3511,1156,21,21/10/2024,856.63,6,34.85
3512,1415,67,30/07/2024,969.7,3,37.59
3513,1949,16,18/05/2024,304.86,1,26
3514,417,74,10/02/2024,224.06,9,35.32
3515,182,4,06/07/2024,578.67,10,10.07
3516,808,56,18/07/2024,476.8,5,17.4
3517,748,4,13/06/2024,379.93,1,29.97
3518,1373,98,22/05/2024,530.55,7,29.57
3519,1669,81,12/04/2024,924.58,7,23.79
3520,989,45,29/11/2024,380.03,10,28.45
3521,1395,81,20/03/2024,620.41,6,40.09
3522,1642,50,18/12/2024,671.3,7,7.88
3523,1697,18,03/06/2024,676.28,3,39.64
3524,1404,64,02/08/2024,649.16,1,48.34
3525,318,50,20/10/2024,88.82,8,49.74
3526,1924,58,22/11/2024,997.87,5,21.96
3527,529,32,29/01/2024,573.96,4,16.96
3528,102,60,16/06/2024,52.69,1,43.66
3529,1468,54,13/09/2024,814.8,1,33.45
3530,1430,68,07/05/2024,353.45,1,48.94
3531,1393,49,25/11/2024,420.79,3,27.69
3532,1284,100,11/02/2024,634.46,9,43.94
3533,1657,78,24/05/2024,483.09,2,42.36
3534,531,17,03/12/2024,326.56,1,34.71
3535,1143,33,28/03/2024,280.7,3,37.77
3536,889,5,03/02/2024,211.25,10,44.52
3537,1822,10,05/10/2024,599.67,8,17.07
3538,543,81,06/11/2024,445.31,9,21.47
3539,1592,8,27/10/2024,32.44,10,20.24
3540,1048,28,25/10/2024,999.65,9,32.04
3541,940,15,21/04/2024,519.18,3,7.15
3542,534,76,18/06/2024,141.76,1,6.63
3543,713,35,04/09/2024,796.26,9,37.52
3544,1912,64,27/12/2023,858.04,2,5.47
3545,596,16,28/06/2024,522.78,4,21.31
3546,643,93,08/11/2024,715.67,9,46.51
3547,111,44,28/03/2024,387.57,8,15.53
3548,150,41,27/06/2024,804.81,5,48.19
3549,373,15,10/04/2024,613.18,7,6.35
3550,1933,36,06/03/2024,547.63,8,31.96
3551,238,80,29/12/2023,974.58,4,44.16
3552,516,60,27/03/2024,168.3,10,21.3
3553,594,70,12/07/2024,565.57,7,19.18
3554,487,44,29/08/2024,11.7,7,22.18
3555,1691,70,11/03/2024,922.79,9,26.88
3556,466,91,29/01/2024,649.55,6,46.87
3557,1122,52,10/10/2024,437.89,7,22.29
3558,120,69,27/10/2024,403.55,5,23.48
3559,1490,83,01/02/2024,741.74,10,30.23
3560,499,26,07/07/2024,130.76,9,13.85
3561,1688,45,22/11/2024,552.33,7,27.87
3562,1892,67,02/09/2024,685.72,4,28.32
3563,778,22,30/06/2024,782.01,2,11.14
3564,1932,5,17/01/2024,528.61,8,18.56
3565,1026,88,29/01/2024,365.62,8,49.23
3566,1488,2,18/03/2024,776.29,10,7.12
3567,1744,88,21/08/2024,971.4,9,29.51
3568,13,51,26/10/2024,832.13,2,27.4
3569,1072,66,06/10/2024,155.26,4,22.11
3570,723,35,05/03/2024,207.27,6,45.41
3571,77,90,23/06/2024,590.28,10,48.52
3572,1766,45,18/08/2024,536.51,4,39.94
3573,1129,14,30/05/2024,159.42,5,22.64
3574,1959,19,26/07/2024,190.58,1,30.52
3575,243,12,21/11/2024,165.75,7,21.6
3576,180,14,12/01/2024,585.23,8,25.83
3577,942,20,03/04/2024,98.01,2,42.62
3578,1882,31,10/02/2024,395.45,1,5.3
3579,697,48,05/07/2024,12.71,6,43.24
3580,266,25,18/10/2024,934.9,7,29.35
3581,283,54,25/05/2024,397.72,4,44.36
3582,1837,68,09/12/2024,535.51,2,32.2
3583,569,96,03/11/2024,356.53,7,19.49
3584,1442,92,06/04/2024,501.28,1,24.39
3585,1929,78,03/08/2024,180.6,2,10.6
3586,1453,53,14/07/2024,75.43,6,49.37
3587,510,65,16/08/2024,347.79,9,12.37
3588,1344,74,16/11/2024,44.42,7,27.14
3589,1212,69,29/02/2024,970.54,9,34.06
3590,348,41,11/05/2024,115.71,10,9.13
3591,1839,29,16/01/2024,108.06,10,12.19
3592,865,75,12/09/2024,605.83,6,21.06
3593,876,18,17/11/2024,610.67,4,48.98
3594,1048,57,11/05/2024,828.42,7,26.11
3595,1569,20,28/06/2024,186.04,5,26.33
3596,992,87,18/01/2024,222.18,3,17.17
3597,790,73,03/01/2024,663.09,8,35.75
3598,1043,20,24/05/2024,328.72,9,25.65
3599,831,31,23/09/2024,520.29,6,14.21
3600,422,1,23/03/2024,792.52,3,45.33
3601,1393,1,11/11/2024,225.42,6,49.78
3602,172,79,15/12/2024,123.36,10,12.1
3603,1820,41,29/03/2024,373.82,1,20.79
3604,1378,55,03/03/2024,450.43,6,46.39
3605,1088,34,15/01/2024,420.8,5,49.36
3606,967,95,03/11/2024,439.22,5,16.55
3607,872,17,07/06/2024,54.31,1,29.79
3608,812,30,08/11/2024,526.63,1,27.61
3609,298,70,19/02/2024,763.58,3,26.25
3610,1134,39,08/10/2024,117.03,10,9.64
3611,899,81,15/05/2024,614.34,7,22.4
3612,372,40,08/12/2024,957.56,1,25.03
3613,1915,22,04/10/2024,773.88,8,13.25
3614,270,7,16/12/2024,542.4,5,23.07
3615,95,29,31/01/2024,376.13,6,7.31
3616,1110,94,04/06/2024,871.72,5,49.58
3617,196,63,26/02/2024,255.61,10,42.07
3618,1028,7,26/12/2023,650.22,10,7.79
